date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-12-07 00:00:00,13.8,8.6,20.8,0,,323,20.4,66.7,1016.8,
2024-12-08 00:00:00,9.9,7.6,14.5,0,,307,22.7,57.4,1012.3,
2024-12-09 00:00:00,8.9,6.4,14.5,0,,348,17.1,35.2,1011.4,
2024-12-10 00:00:00,8,6.4,11.4,8.9,,355,14.8,14.8,1017,
2024-12-11 00:00:00,7.9,6.6,10.5,1.7,,3,15.4,24.1,1020.6,
2024-12-12 00:00:00,10.4,9.3,13.3,30.3,,22,19.1,44.5,1020.9,
2024-12-13 00:00:00,9.9,7.5,15.7,0,,340,11.3,37,1022.1,
2024-12-14 00:00:00,9.2,6.4,14.1,0,,353,12.9,27.8,1026.5,
2024-12-15 00:00:00,8.2,5.1,14.3,0,,349,13.2,25.9,1032.3,
2024-12-16 00:00:00,8.1,4.2,14.4,0,,331,17.4,29.6,1037.8,
2024-12-17 00:00:00,9.5,4.5,15.6,0,,315,15.5,38.9,1032.9,
2024-12-18 00:00:00,9.9,6.8,16.7,0,,331,11.1,33.3,1027.3,
2024-12-19 00:00:00,15.1,9.1,20.8,0,,293,16,50,1017.5,
2024-12-20 00:00:00,9.7,6.3,15.1,0,,347,11.5,29.6,1024,
2024-12-21 00:00:00,8,4.5,14.3,0,,352,15.2,29.6,1027.9,
2024-12-22 00:00:00,11.9,7.3,17.6,0,,327,18.3,50,1021,
2024-12-23 00:00:00,10.4,6.1,16.2,0,,8,10.8,38.9,1019.7,
2024-12-24 00:00:00,7.8,4.3,12.5,0,,333,12.3,25.9,1023.7,
2024-12-25 00:00:00,10.2,8.5,15.1,0,,9,11.2,24.1,1028,
2024-12-26 00:00:00,11.4,9.4,14.3,0,,29,9.6,14.8,1029.6,
2024-12-27 00:00:00,9.8,6.4,17.5,0,,352,13,24.1,1031.1,
2024-12-28 00:00:00,8,3.9,14.8,0,,345,15.2,25.9,1029.7,
2024-12-29 00:00:00,7.9,4.3,16,0,,351,15,27.8,1028.9,
2024-12-30 00:00:00,7.4,3.7,14.5,0,,347,15.1,27.8,1029.9,
2024-12-31 00:00:00,7.6,3.1,14.7,0,,18,15.5,27.8,1031.3,
